id_alimento_anmat,nombre,denominacion,marca,categoria,kcal_100g,unidad,proteinas_100g,grasas_100g,carbs_100g
15358,Postre helado almendradoo,"Helado de crema sabor almendra aromatizado con esencia artificial, decorado con crocante de maní y almendras molidas",Lomoro helados,Helados y tortas heladas,218.75,g,3.62,6.25,37.5
15359,Carita tiki cream,"Helado de crema granizado sabor a americana y helado de crema de dulce de leche sabor dulce de leche, aromatizados con esencia artificial",Helados lomoro,Helados y tortas heladas,180.0,g,2.22,6.67,26.67
15360,Carita tiki cream,Helado de crema de chocolate y helado de crema sabor vainilla aromatizado con esencia artificial,Lomoro helados,Helados y tortas heladas,226.67,g,2.67,13.78,26.67
15361,Carita tiki cream,"Helado de crema sabor frutilla y helado de crema sabor crema y chantilly, aromatizados con esencia artificial",Lomoro helados,Helados y tortas heladas,235.56,g,2.44,14.22,26.67
15362,Barra crocante,"Mix de helado de crema de chocolate y helado de crema de dulce de leche aromatizado con esencia artificial, relleno con dulce de leche repostero, recubierto con baño de repostería, decorado con crocante de maní",Helados lomoro,Helados y tortas heladas,178.33,g,4.17,6.5,25.0
15363,Palito bombon barra brava,"Helado de crema sabor crema y chantilly aromatizado con esencia artificial, recubierto con chocolate de cobertura",Lomoro helados,Helados y tortas heladas,218.0,g,2.4,12.0,26.0
15364,"Frutilla, chocolate, vainilla","Mix de helado de crema sabor frutilla, helado de crema sabor vainilla aromatizados con esencia artificial y helado de crema de chocolate",Tropic,Helados y tortas heladas,173.33,g,2.17,7.33,25.0
15365,"Helado de crema sabor a americana, dulce de leche y chocolate","Mix de helado de crema sabor americana aromatizado con esencia artificial de americana, helado de crema sabor dulce de leche aromatizado con esencia artificial de dulce de leche y helado de crema de chocolate",Tropic,Helados y tortas heladas,183.33,g,3.33,8.17,25.0
15366,Jugo de limon,Jugo de limon a base de concentrado,Belier,Jugos vegetales,18.0,ml,0.0,0.0,4.0
15367,"Helado de crema sabor a americana aromatizado con esencia artificial, con trozos de chocolate cobertura",,Mailho,Helados y tortas heladas,216.67,g,3.67,11.5,25.0
15368,"Granizado, cereza, dulce de leche","Mix de helado de crema sabor americana, con trozos de baño de reposteria con leche aromatizado con esencia artificial de vainilla, helado de crema de dulce de leche heladero y helado de crema sabor cereza, aromatizados con esencia artificial",Vento gelato,Helados y tortas heladas,178.33,g,2.33,7.0,26.67
15369,Sabor menta granizada,Helado de crema granizada sabor menta aromatizado con esencia natural,Chocolezza,Helados y tortas heladas,258.33,g,3.33,10.67,36.67
15370,Granizado - vainilla,Helado granizado sabor chantilly aromatizado con esencia artificial y helado sabor vainilla aromatizado con esencia artificial,Chocolezza,Helados y tortas heladas,175.0,g,1.5,2.83,35.0
15371,Dulce de leche granizado - americana,Helado de dulce de leche granizado y helado sabor chantilly aromatizado con esencia artificial,Chocolezza,Helados y tortas heladas,191.67,g,1.0,4.83,35.0
15372,Dulce de leche - chocolate,Helado de dulce de leche y helado de chocolate,Chocolezza,Helados y tortas heladas,191.67,g,1.0,5.0,35.0
15373,Ginger ale,,4.5 bar,Bebidas analcoholicas y productos para prepararlas,36.0,ml,0.5,0.0,8.5
15374,Mix tropical,"Bebida sin alcohol con 55% de jugo mezcla de piña, banana y mango",Casa de la torre,Bebidas analcoholicas y productos para prepararlas,42.0,ml,0.45,0.0,10.0
15375,"Mix de helado de crema de chocolate, helado de crema de dulce de leche y helado de crema americana aromatizados con esencia artificial de dulce de leche y americana",,Vento gelato,Helados y tortas heladas,183.33,g,3.33,8.17,25.0
15376,"Chocolate, frutilla, vainilla","Mix de helado de crema sabor vainilla, helado de crema sabor frutilla, aromatizados con esencia artificial y helado de crema de chocolate",Vento gelato,Helados y tortas heladas,173.33,g,2.17,7.33,25.0
15377,Palito cremalito vainilla,Helado de crema sabor a vainilla aromatizado con esencia natural cubierto con baño de reposteria semiamargo,Ferruccio soppelsa,Helados y tortas heladas,295.0,g,3.0,21.67,21.67
15378,Palito cremalito frutilla,Helado de crema de frutilla cubierto con baño de repostería semiamargo,Ferruccio soppelsa,Helados y tortas heladas,215.0,g,1.33,12.0,25.0
15379,Palito cremalito chocolate,Helado de crema de chocolate cubierto con baño de repostería semiamargo,Ferruccio soppelsa,Helados y tortas heladas,271.67,g,2.17,18.33,25.0
15380,Chocotorta helada,Torta helada sabor dulce de leche y americana con trozos de galletitas de chocolate,Peppa pig,Helados y tortas heladas,195.0,g,3.5,8.17,26.67
15381,Helado de crema de dulce de leche,,Biriquino,Helados y tortas heladas,188.33,g,3.83,2.5,38.33
15382,Vainilla,Helado de crema sabor vainilla aromatizado con esencia natural,Biriquino,Helados y tortas heladas,218.33,g,3.17,6.83,36.67
15383,Crema americana,Helado de crema americana,Biriquino,Helados y tortas heladas,276.67,g,2.5,16.67,28.33
15384,Dulce de leche granizado,Helado de crema de dulce de leche con baño de repostería aromatizado con esencia artificial de vainilla,Biriquino,Helados y tortas heladas,235.0,g,2.83,7.5,40.0
15385,Puré de ciruela desecada,Pulpa de ciruela desecada,Zummy,Jugos vegetales,79.09,g,0.73,0.0,18.18
15386,Manzana y zanahoria,Bebida sin alcohol con 55% de jugo de manzana y zanahoria,Casa de la torre,Bebidas analcoholicas y productos para prepararlas,39.5,ml,0.35,0.0,9.0
15387,Durazno y frutilla,Bebida sin alcohol con 55% de jugo de durazno y frutilla,Casa de la torre,Bebidas analcoholicas y productos para prepararlas,42.5,ml,0.0,0.0,10.0
15388,Durazno y piña,Bebida sin alcohol con 55% de jugo de durazno y piña,Casa de la torre,Bebidas analcoholicas y productos para prepararlas,41.5,ml,0.35,0.0,10.0
15389,Jugo de uvas tintas,,Casa de la torre,Jugos vegetales,84.0,ml,0.75,0.0,20.0
15390,Jugo de uvas blancas,,Casa de la torre,Jugos vegetales,86.0,ml,0.7,0.0,20.5
15391,"Pera, pepino y jengibre","Bebida sin alcohol con 55% de jugo de pera, pepino y jengibre",Casa de la torre,Bebidas analcoholicas y productos para prepararlas,40.0,ml,0.35,0.0,9.5
15392,Mix frutal,"Bebida sin alcohol con 55% de jugo de naranja, manzana, mango y banana",Casa de la torre,Bebidas analcoholicas y productos para prepararlas,42.5,ml,0.0,0.0,10.0
15393,Manzana,Bebida sin alcohol con 55% de jugo de manzana,Casa de la torre,Bebidas analcoholicas y productos para prepararlas,43.0,ml,0.0,0.0,10.0
15394,Limonada con menta,Bebida sin alcohol con 30% de jugo de limón,Casa de la torre,Bebidas analcoholicas y productos para prepararlas,38.5,ml,0.0,0.0,9.5
15395,Frutilla,Bebida sin alcohol con 55% de jugo de frutilla,Casa de la torre,Bebidas analcoholicas y productos para prepararlas,41.5,ml,0.0,0.0,9.5
15396,Durazno,Bebida sin alcohol con 55% de jugo de durazno,Casa de la torre,Bebidas analcoholicas y productos para prepararlas,43.5,ml,0.0,0.0,10.0
15397,Cereza y chía,Bebida sin alcohol con 55% de jugo de cerezas con semillas de chía activadas,Casa de la torre,Bebidas analcoholicas y productos para prepararlas,47.0,ml,0.75,0.45,10.0
15398,Arándanos,Bebida sin alcohol con el 55% de jugo de arándanos,Casa de la torre,Bebidas analcoholicas y productos para prepararlas,46.0,ml,0.75,0.35,10.0
15399,Frutos rojos,"Bebida sin alcohol con 55% de jugo de ciruela, frutilla, cereza y arándano",Casa de la torre,Bebidas analcoholicas y productos para prepararlas,44.5,ml,0.65,0.3,10.0
15400,Cookies & cream,Helado de crema americana con galletas dulces con cacao con relleno sabor vainilla,Biriquino,Helados y tortas heladas,203.33,g,1.33,8.17,31.67
15401,Granizado,Helado de crema americana con baño de repostería semiamargo,Biriquino,Helados y tortas heladas,211.67,g,1.33,10.67,28.33
15402,Durazno,Bebidas sin alcohol con 60% de jugo de durazno,Brik,Bebidas analcoholicas y productos para prepararlas,51.0,ml,0.0,0.0,12.0
15403,Puré de manzana,Pulpa de manzana con azucar,Cuisine & co,Jugos vegetales,102.0,g,0.0,0.0,24.0
15404,Tramontana,Helado de crema americana con dulce de leche repostero y microgalletas recubiertas con cobertura de chocolate con leche aromatizado con esencia artificial de vainilla,Biriquino,Helados y tortas heladas,323.33,g,3.0,14.83,45.0
15405,Helado de crema de chocolate,,Biriquino,Helados y tortas heladas,188.33,g,3.0,9.0,23.33
15406,Kinderito soppelsa,Helado de crema americana con pasta dulce a base de avellanas,Ferruccio soppelsa,Helados y tortas heladas,285.0,g,3.83,15.5,31.67
15407,Frutilla a la crema,Helado de crema de frutilla,Ferruccio soppelsa,Helados y tortas heladas,178.33,g,2.5,5.83,28.33
15408,Pure de manzanas,Pulpa de manzana con azucar,Canale,Jugos vegetales,102.0,g,0.0,0.0,24.0
15409,Jugo de pomelo,,Todo jugo,Jugos vegetales,33.0,ml,0.55,0.0,7.0
15410,Jugo de naranja,,Todo jugo,Jugos vegetales,21.0,ml,0.45,0.0,4.45
15411,Cioccolatoso al ron,"Helado de crema de dulce de leche con dulce de leche repostero, baño de repostería, alfajor de chocolate negro, mani garrapiñado y ron",Ferruccio soppelsa,Helados y tortas heladas,288.33,g,3.83,12.33,40.0
15412,Chocotorta,"Helado de crema de dulce de leche con queso crema, dulce de leche repostero, baño de repostería y galletas de chocolate",Ferruccio soppelsa,Helados y tortas heladas,280.0,g,2.5,16.67,30.0
15413,Cioccolatoso clásico,"Helado de crema de chocolate con dulce de leche repostero, alfajor de chocolate negro y galletas de chocolate",Ferruccio soppelsa,Helados y tortas heladas,228.33,g,4.0,11.17,28.33
15414,Jarabe para refresco artificial de granadina,,Lautaro,Bebidas analcoholicas y productos para prepararlas,236.0,ml,1.2,0.0,58.0
15415,Puré de manzanas,Pulpa de manzanas,Nuestras manos,Jugos vegetales,36.0,g,0.0,0.0,8.8
15416,Palito bombon helado,Helado de crema sabor americana aromatizado con esencia artificial con chocolate con leche de cobertura dulce con aromatizante artificial,Helados lomoro,Helados y tortas heladas,278.33,g,2.0,15.0,33.33
15417,Palito helado sabor americana y frutilla,Helado de crema sabor americana y frutilla aromatizado con esencia artificial,Helados lomoro,Helados y tortas heladas,156.67,g,2.17,3.5,28.33
15418,Snack saludable de mix frutal,"Mezcla de pulpa de manzana, pera y banana",Zummy,Jugos vegetales,79.09,g,0.73,0.0,19.09
15419,Snack saludable de pera,Pulpa de pera,Zummy,Jugos vegetales,81.82,g,0.0,0.0,19.09
15420,Snack saludable de manzana durazno,Mezcla de pulpa de manzana y durazno,Zummy,Jugos vegetales,48.57,g,0.0,0.0,11.43
15421,Snack saludable de manzana,Pulpa de manzana,Zummy,Jugos vegetales,75.45,g,0.0,0.0,18.18
15422,"Alimento liquido con jugo de pomelo, con vitaminas b9 y b12 - sabor pomelo - sin gas",,Villa del sur - levite,Bebidas analcoholicas y productos para prepararlas,35.5,ml,0.0,0.0,8.5
15423,Jugo de tomate,,Finca isis - la naturaleza envasada,Jugos vegetales,28.0,ml,1.5,0.3,4.3
15424,Postre helado bombon suizo,"Helado de crema de dulce de leche heladero y helado de crema sabor crema y chantilly aromatizados con esencia artificial, recubierto con chocolate cobertura",Vento gelato,Helados y tortas heladas,273.75,g,5.88,15.0,28.75
15425,Postre helado almendrado,"Helado de crema sabor almendra aromatizado con esencia artificial, decorado con crocante de mani y almendras molidas",Vento gelato,Helados y tortas heladas,218.75,g,3.62,6.25,37.5
15426,Super carita,Helado de crema de chocolate y helado de crema sabor vainilla aromatizado con esencia artificial,Vento gelato,Helados y tortas heladas,226.67,g,2.67,13.78,26.67
15427,Super carita,"Helado de crema sabor frutilla y helado de crema sabor crema y chantilly, aromatizados con esencia artificial",Vento gelato,Helados y tortas heladas,235.56,g,2.44,14.22,26.67
15428,Palito bombon helado,"Helado de crema sabor crema y chantilly aromatizado con esencia artificial, recubierto con chocolate de cobertura",Vento gelato,Helados y tortas heladas,218.0,g,2.4,12.0,26.0
15429,Pulpa de arandano,,Nuestras manos,Jugos vegetales,18.0,g,0.0,0.0,4.0
15430,Helado de leche granizado sabor dulce de leche aromatizado con esencia artificial.,,Helados lomoro,Helados y tortas heladas,175.56,g,3.11,6.22,26.67
15431,Kamikaze,Helado de crema sabor americana aromatizado con esencia artificial recubierto con baño de repostería con leche,Helados lomoro,Helados y tortas heladas,170.0,g,2.0,4.0,22.0
15432,Granizado,"Helado de crema sabor crema y chantilly aromatizado con esencia artificial, con trozos de baño de repostería con leche aromatizado con esencia artificial de vainilla",Lomoro helados,Helados y tortas heladas,151.11,g,4.0,5.33,22.0
15433,Jugo de limon,Jugo de limon a base de concentrado,Marvavic,Jugos vegetales,18.0,ml,0.0,0.2,4.0
15434,Totalmente irresistible granizado,"Helado de crema sabor americana, con trozos de baño de resposteria con leche aromatizado con esencia artificial",Lomoro gelateria,Helados y tortas heladas,178.33,g,2.33,6.67,26.67
15435,Postre camely chocolate,"Mix de helado de crema de chocolate y helado de crema sabor americana aromatizado con esencia artificial con trozos de baño de reposteria con leche, decorado con baño de repostería con leche",Lomoro helados,Helados y tortas heladas,178.33,g,2.33,7.0,26.67
15436,Helado de chocolate con frutos rojos,"Crema helada de chocolate, sabor a americana aromatizado artificialmente, con frutos rojos, almendras y nueces",Mailho,Helados y tortas heladas,255.0,g,4.83,12.0,31.67
15437,"Crema helada sabor a maracuya, aromatizada con esencia artificial",,Mailho,Helados y tortas heladas,198.33,g,8.67,6.67,26.67
15438,"Helado de crema con pasta de mani y nuez, almendras tostadas y nueces aromatizado con esencia artificial de almendras",,Mailho,Helados y tortas heladas,296.67,g,5.0,16.67,30.0
15439,Helado de crema con frutos rojos,,Mailho,Helados y tortas heladas,198.33,g,2.5,7.67,36.67
15440,Crema helada de chocolate con avellanas,,Mailho,Helados y tortas heladas,256.67,g,4.33,15.0,26.67
15441,Banana split granizada,Crema helada de banana con trozos de chocolate cobertura y dulce de leche,Mailho,Helados y tortas heladas,200.0,g,3.33,7.83,28.33
15442,Granizado,Helado de crema americana con baño de repostería semiamargo,Ferruccio soppelsa,Helados y tortas heladas,211.67,g,1.33,10.67,28.33
15443,Cookies & cream,Helado de crema americana con galletas dulces con cacao con relleno sabor vainilla,Ferruccio soppelsa,Helados y tortas heladas,203.33,g,1.33,8.17,31.67
15444,Super dulce de leche,Helado de crema de dulce de leche con dulce de leche repostero.,Ferruccio soppelsa,Helados y tortas heladas,190.0,g,2.5,5.67,31.67
15445,"Sabor americana, dulce de leche, chocolate","Mix de helado de crema sabor crema y chantilly, helado de crema de dulce de leche heladero aromatizados con esencia artificial y helado de crema de chocolate",Helados bana bana,Helados y tortas heladas,183.33,g,3.33,8.17,25.0
15446,"Chocolate, granizado, dulce de leche","Mix de helado de crema sabor americana con trozos de baño de repostería con leche aromatizado con esencia artificial de vainilla, helado de crema de dulce de leche heladero aromatizados con esencia artificial y helado de crema de chocolate",Lomoro helados,Bebidas de bajo contenido alcohólicos,176.67,g,3.0,6.33,26.67
